mode,query_id,recommended,relevant,candidate_union_size,disease,strict,symptom,bm25,dense,prior,precision@5,recall@5,hit@5,precision@10,recall@10,hit@10,precision@20,recall@20,hit@20,mrr,stage_hit_disease,stage_hit_strict,stage_hit_symptom,stage_hit_bm25,stage_hit_dense,stage_hit_prior,stage_hit_union
label_idf_only,half2_000001,abreva | narcan injection | niacinamide | nivolumab | nutraplus | oasis tears | ocular lubricant | opcon-a | oraqix | oxcarbazepine | pentothal | phenobarbital | picato | polatuzumab vedotin | pralatrexate | pramoxine / zinc acetate | prefrin | procarbazine | propofol | nelarabine,doxepin,1000,701,165,355,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000443,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,corzide_80_5,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000444,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,demadex,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000445,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,diuril,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000446,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,eprosartan,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000447,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,esmolol,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000448,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,fosinopril_hydrochlorothiazide,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000449,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,guanabenz,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000450,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,hydrochlorothiazide_methyldopa,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000451,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,hydrochlorothiazide_metoprolol,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000452,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,hydrochlorothiazide_moexipril,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000453,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,hydrochlorothiazide_quinapril,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000454,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,hydrochlorothiazide_spironolactone,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000455,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,hytrin,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000456,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,maxzide_25,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000457,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,mecamylamine,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.1,1.0,1.0,0.05,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000458,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,midamor,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000459,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,minipress,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000460,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,moexipril,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000461,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,nebivolol_valsartan,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000462,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,nicardipine,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000463,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,nisoldipine,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000464,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,pindolol,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000465,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,prestalia,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000466,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,sular,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000467,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,tarka,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000468,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,tekturna_hct,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000469,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,tenoretic,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000470,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,tenoretic_50,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000471,propranolol | lopressor | diltiazem | norvasc | nitroglycerin | nitro-dur | nifedipine | nadolol | corgard | coreg cr | coreg | metoprolol tartrate | metoprolol | verelan pm | carvedilol | verapamil | lisinopril | tenormin | altace | amlodipine,inspra,1000,335,335,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000472,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,isradipine,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000473,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,levamlodipine,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000474,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,lopressor_hct,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000475,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,lotensin_hct,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000476,nicardipine | ambrisentan | amiloride / hydrochlorothiazide | amiloride | bosentan | monopril | lotrel | nodoz | combigan | amlodipine / perindopril | moexipril | dyazide | modafinil | lotensin hct | bisoprolol / hydrochlorothiazide | bisoprolol | tiadylt er | tiazac | labetalol | conjupri,twynsta,275,275,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000477,nicardipine | ambrisentan | amiloride / hydrochlorothiazide | amiloride | bosentan | monopril | lotrel | nodoz | combigan | amlodipine / perindopril | moexipril | dyazide | modafinil | lotensin hct | bisoprolol / hydrochlorothiazide | bisoprolol | tiadylt er | tiazac | labetalol | conjupri,vaseretic,275,275,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000478,nicardipine | ambrisentan | amiloride / hydrochlorothiazide | amiloride | bosentan | monopril | lotrel | nodoz | combigan | amlodipine / perindopril | moexipril | dyazide | modafinil | lotensin hct | bisoprolol / hydrochlorothiazide | bisoprolol | tiadylt er | tiazac | labetalol | conjupri,vecamyl,275,275,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000479,nicardipine | ambrisentan | amiloride / hydrochlorothiazide | amiloride | bosentan | monopril | lotrel | nodoz | combigan | amlodipine / perindopril | moexipril | dyazide | modafinil | lotensin hct | bisoprolol / hydrochlorothiazide | bisoprolol | tiadylt er | tiazac | labetalol | conjupri,zaroxolyn,275,275,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000480,"premarin | wp thyroid | levoxyl | calcifediol | calcitriol | calcium lactate | calcium phosphate, tribasic | liothyronine | liotrix | triostat | unithroid | cenestin | vandetanib | climara | westhroid | cometriq | levothroid | conjugated estrogens | cytomel | natpara",levothyroxine,1000,61,61,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000481,"premarin | westhroid | levoxyl | calcifediol | calcitriol | calcium lactate | calcium phosphate, tribasic | liothyronine | liotrix | triostat | unithroid | cenestin | vandetanib | cinacalcet | climara | wp thyroid | levothroid | cometriq | conjugated estrogens | cytomel",synthroid,1000,61,61,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000482,"premarin | westhroid | levoxyl | calcifediol | calcitriol | calcium lactate | calcium phosphate, tribasic | liothyronine | liotrix | triostat | unithroid | cenestin | vandetanib | cinacalcet | climara | wp thyroid | levothroid | cometriq | conjugated estrogens | cytomel",armour_thyroid,1000,61,61,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000483,"premarin | westhroid | levoxyl | calcifediol | calcitriol | calcium lactate | calcium phosphate, tribasic | liothyronine | liotrix | triostat | unithroid | cenestin | vandetanib | cinacalcet | climara | wp thyroid | levothroid | cometriq | conjugated estrogens | cytomel",levoxyl,1000,61,61,1000,0,0,0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000484,"premarin | westhroid | levoxyl | calcifediol | calcitriol | calcium lactate | calcium phosphate, tribasic | liothyronine | liotrix | triostat | unithroid | cenestin | vandetanib | cinacalcet | climara | wp thyroid | levothroid | cometriq | conjugated estrogens | cytomel",cytomel,1000,61,61,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,1.0,0.05,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000485,"premarin | westhroid | levoxyl | calcifediol | calcitriol | calcium lactate | calcium phosphate, tribasic | liothyronine | liotrix | triostat | unithroid | cenestin | vandetanib | cinacalcet | climara | wp thyroid | levothroid | cometriq | conjugated estrogens | cytomel",tirosint,1000,61,61,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000486,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,tenoretic_100,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000487,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,trandate,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000488,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,trandolapril_verapamil,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000489,propranolol | carvedilol | ramipril | norvasc | nitroglycerin | nitro-dur | nifedipine | nadolol | corgard | coreg cr | coreg | metoprolol tartrate | metoprolol | verelan pm | verapamil | diltiazem | lopressor | isosorbide dinitrate | lisinopril | amlodipine,trandolapril,1000,335,335,945,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000490,prazosin | maxzide-25 | vecamyl | vasotec | chlorthalidone | vaseretic | mecamylamine | chlorothiazide | maxzide | lumigan | valturna | valsartan | matzim la | macitentan | uptravi | univasc | verapamil | verelan pm | methyldopa | metolazone,tribenzor,1000,275,275,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000491,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,levo_t,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000492,7t gummy es chewable tablets | conzip | combipatch | comirnaty | commit | compoz nighttime sleep aid | comtan | concept dha | concerta | condylox | conestat alfa | conivaptan | conjugated estrogens / medroxyprogesterone | constulose | contrave | cool 'n heat patch | corti-sav | copanlisib | copaxone | cope,thyquidity,1000,1000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000493,"premarin | westhroid | levoxyl | calcifediol | calcitriol | calcium lactate | calcium phosphate, tribasic | liothyronine | liotrix | triostat | unithroid | cenestin | vandetanib | cinacalcet | climara | wp thyroid | levothroid | cometriq | conjugated estrogens | cytomel",tirosint_sol,1000,61,61,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000494,"premarin | westhroid | levoxyl | calcifediol | calcitriol | calcium lactate | calcium phosphate, tribasic | liothyronine | liotrix | triostat | unithroid | cenestin | vandetanib | cinacalcet | climara | wp thyroid | levothroid | cometriq | conjugated estrogens | cytomel",np_thyroid,1000,61,61,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
label_idf_only,half2_000495,"premarin | westhroid | levoxyl | calcifediol | calcitriol | calcium lactate | calcium phosphate, tribasic | liothyronine | liotrix | triostat | unithroid | cenestin | vandetanib | cinacalcet | climara | wp thyroid | levothroid | cometriq | conjugated estrogens | cytomel",triostat,1000,61,61,1000,0,0,0,0.0,0.0,0.0,0.1,1.0,1.0,0.05,1.0,1.0,0.1,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000496,"premarin | westhroid | levoxyl | calcifediol | calcitriol | calcium lactate | calcium phosphate, tribasic | liothyronine | liotrix | triostat | unithroid | cenestin | vandetanib | cinacalcet | climara | wp thyroid | levothroid | cometriq | conjugated estrogens | cytomel",euthyrox,1000,61,61,1000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
label_idf_only,half2_000497,"premarin | westhroid | levoxyl | calcifediol | calcitriol | calcium lactate | calcium phosphate, tribasic | liothyronine | liotrix | triostat | unithroid | cenestin | vandetanib | cinacalcet | climara | wp thyroid | levothroid | cometriq | conjugated estrogens | cytomel",liothyronine,1000,61,61,1000,0,0,0,0.0,0.0,0.0,0.1,1.0,1.0,0.05,1.0,1.0,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0
